id,property_type,room_type,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,has_availability,accommodates,bathrooms,bedrooms,beds,guests_included,extra_people
11799191,Apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",,$20.00 ,4,1125,t,5,2,3,5,1,0
11804032,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ","$1,000.00 ",$65.00 ,90,1125,t,4,1,2,4,1,0
11804865,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$0.00 ,$10.00 ,2,15,t,2,1,1,1,1,25
11806936,Apartment,Entire home/apt,Real Bed,$150.00 ,"$1,050.00 ","$4,500.00 ","$2,000.00 ",$72.00 ,90,1125,t,6,1.5,3,3,1,0
11807760,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,2,1125,t,2,1,1,1,1,10
11808559,Apartment,Entire home/apt,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$100.00 ,$49.00 ,3,60,t,4,1,1,2,2,19
11808660,Apartment,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ",$200.00 ,$30.00 ,2,6,t,2,1,2,1,1,15
11810798,Apartment,Entire home/apt,Real Bed,$68.00 ,$476.00 ,"$2,040.00 ",$100.00 ,$25.00 ,2,1125,t,4,1,0,2,2,12
11811449,Apartment,Private room,Real Bed,$31.00 ,$217.00 ,$930.00 ,,,1,1125,t,2,1,1,1,1,0
11811523,Apartment,Entire home/apt,Real Bed,$69.00 ,$483.00 ,"$2,070.00 ",$300.00 ,$30.00 ,4,1125,t,2,1,0,1,2,0
11814311,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,1,1125,t,2,1,1,1,1,0
11814354,Loft,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ",,$30.00 ,40,40,t,4,2,2,4,1,0
11816926,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,$20.00 ,3,1125,t,2,1,1,1,1,10
11817297,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",,,1,1125,t,4,1,1,2,1,0
11820086,Apartment,Private room,Real Bed,$14.00 ,$98.00 ,$420.00 ,,,10,1125,t,2,1.5,1,1,1,10
11821430,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$300.00 ,$20.00 ,10,1125,t,1,1,1,1,1,0
11822332,Apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",$0.00 ,$25.00 ,7,21,t,4,1,2,2,4,15
11823355,Apartment,Entire home/apt,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,3,20,t,2,1,0,2,1,0
11826945,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,$15.00 ,3,1125,t,2,1,1,1,1,20
11830638,Apartment,Entire home/apt,Real Bed,$48.00 ,$336.00 ,"$1,440.00 ",$250.00 ,$20.00 ,2,1125,t,2,1,1,1,1,0
11831314,Condominium,Entire home/apt,Real Bed,$99.00 ,$693.00 ,"$2,970.00 ",,$45.00 ,14,100,t,6,1,3,3,4,15
11831490,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,$15.00 ,3,1125,t,2,1,1,1,1,0
11831821,House,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$150.00 ,$35.00 ,1,15,t,2,1,1,1,1,0
11832861,Townhouse,Entire home/apt,Real Bed,$120.00 ,$840.00 ,"$3,600.00 ",$0.00 ,$50.00 ,4,1125,t,6,2,3,4,6,20
11833825,Loft,Entire home/apt,Real Bed,$95.00 ,$665.00 ,"$2,850.00 ",,$25.00 ,2,31,t,4,1,0,2,2,20
11834340,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ","$1,200.00 ",$90.00 ,60,1125,t,2,1,1,1,1,0
11834992,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",,$25.00 ,3,1125,t,4,1,2,4,1,5
11835562,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,$5.00 ,3,1125,t,2,1,1,1,2,15
11835585,Apartment,Entire home/apt,Real Bed,$99.00 ,$693.00 ,"$2,970.00 ","$1,000.00 ",$400.00 ,60,1125,t,4,1,2,3,4,50
11835665,Apartment,Private room,Real Bed,$28.00 ,$196.00 ,$840.00 ,,,1,1125,t,2,1,1,1,1,10
11836363,Apartment,Entire home/apt,Real Bed,$89.00 ,$623.00 ,"$2,670.00 ","$1,000.00 ",$160.00 ,60,1125,t,2,1,1,1,1,0
11838439,Apartment,Private room,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",,,1,1125,t,2,1,1,1,1,20
11839263,Apartment,Private room,Real Bed,$34.00 ,$238.00 ,"$1,020.00 ",,,14,90,t,2,1,1,1,1,0
11839529,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,,5,1125,t,2,1,0,1,1,5
11840644,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",,,1,1125,t,2,1,1,1,1,0
11840908,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,3,25,t,2,1,1,1,1,0
11841084,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,3,6,t,2,1,0,1,1,0
11843224,Apartment,Private room,Real Bed,$39.00 ,$273.00 ,"$1,170.00 ",$0.00 ,$0.00 ,2,1125,t,2,1.5,1,1,1,6
11844817,Apartment,Entire home/apt,Real Bed,$150.00 ,"$1,050.00 ","$4,500.00 ",$150.00 ,$30.00 ,2,1125,t,6,1,1,3,4,0
11847541,Apartment,Entire home/apt,Real Bed,$78.00 ,$546.00 ,"$2,340.00 ",,$40.00 ,3,1125,t,3,1,1,1,2,20
11848387,Apartment,Private room,Real Bed,$41.00 ,$287.00 ,"$1,230.00 ",$200.00 ,$0.00 ,2,1125,t,4,1,1,2,1,12
11855059,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,2,1125,t,2,2,1,2,1,0
11855425,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",$900.00 ,$40.00 ,2,1125,t,2,1,1,2,1,0
11856692,Condominium,Private room,Real Bed,$69.00 ,$483.00 ,"$2,070.00 ",$0.00 ,$0.00 ,1,30,t,4,1.5,1,3,4,40
11857854,Apartment,Private room,Real Bed,$22.00 ,$154.00 ,$660.00 ,$0.00 ,$20.00 ,2,7,t,2,1,1,1,1,5
11858537,Apartment,Entire home/apt,Real Bed,$155.00 ,"$1,085.00 ","$4,650.00 ",$300.00 ,$40.00 ,3,1125,t,5,2,3,4,4,15
11859059,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,$150.00 ,$15.00 ,2,1125,t,2,1,1,1,1,15
11859182,Apartment,Entire home/apt,Real Bed,$90.00 ,$630.00 ,"$2,700.00 ","$1,500.00 ",$45.00 ,5,1125,t,2,1.5,2,2,1,0
11859836,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,3,1125,t,2,1,1,1,1,0
11860082,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,5,1125,t,2,1,1,1,1,0
11861141,Apartment,Entire home/apt,Couch,$39.00 ,$273.00 ,"$1,170.00 ",,$25.00 ,3,1124,t,2,1,1,1,1,0
11865663,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,1,1125,t,1,1,1,1,1,0
11868459,Apartment,Entire home/apt,Real Bed,$80.00 ,$560.00 ,"$2,400.00 ",,,1,1125,t,4,1,2,2,1,0
11876168,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",$0.00 ,$15.00 ,1,1125,t,3,1,0,2,1,10
11876935,Apartment,Private room,Real Bed,$36.00 ,$252.00 ,"$1,080.00 ",,,1,8,t,2,1,1,1,1,0
11877612,Apartment,Private room,Real Bed,$27.00 ,$189.00 ,$810.00 ,,$10.00 ,5,1125,t,2,1,1,1,1,5
11878035,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,5,11,t,3,1,2,3,1,0
11880366,Apartment,Entire home/apt,Real Bed,$225.00 ,"$1,575.00 ","$6,750.00 ",$100.00 ,$50.00 ,1,1125,t,8,1.5,3,6,9,0
11881171,Apartment,Entire home/apt,Real Bed,$125.00 ,$875.00 ,"$3,750.00 ",,$50.00 ,5,30,t,3,2,2,2,1,0
11883697,Condominium,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,,$20.00 ,3,1125,t,1,1,1,2,1,0
11884210,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,1,1125,t,2,0.5,1,1,1,0
11885171,Apartment,Entire home/apt,Real Bed,$30.00 ,$210.00 ,$900.00 ,$0.00 ,$15.00 ,1,1125,t,3,1,1,2,1,10
11887643,Apartment,Private room,Real Bed,$27.00 ,$189.00 ,$810.00 ,,,4,1125,t,2,1,1,1,1,0
11888865,Apartment,Private room,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,2,1125,t,2,1.5,1,1,1,0
11889529,Apartment,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",$600.00 ,$40.00 ,90,1125,t,2,1,1,1,1,0
11890285,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,6,6,t,2,1,0,2,1,0
11891301,Apartment,Private room,Real Bed,$14.00 ,$98.00 ,$420.00 ,$0.00 ,$15.00 ,1,1125,t,1,1,1,1,1,15
11898021,Apartment,Entire home/apt,Real Bed,$150.00 ,"$1,050.00 ","$4,500.00 ","$1,500.00 ",$100.00 ,91,1125,t,5,1,2,3,1,0
11899062,Apartment,Entire home/apt,Real Bed,$189.00 ,"$1,323.00 ","$5,670.00 ",$300.00 ,$60.00 ,3,7,t,7,2,3,5,6,25
11899477,Apartment,Private room,Real Bed,$99.00 ,$693.00 ,"$2,970.00 ",$100.00 ,$40.00 ,3,1125,t,4,1,1,3,1,15
11899929,Apartment,Entire home/apt,Real Bed,$33.00 ,$231.00 ,$990.00 ,$0.00 ,$15.00 ,1,1125,t,5,1,1,3,1,10
11899985,Apartment,Entire home/apt,Real Bed,$139.00 ,$973.00 ,"$4,170.00 ",$0.00 ,$60.00 ,1,1125,t,8,1,3,5,3,25
11901390,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,6,1125,t,2,1.5,1,1,1,0
11901953,Apartment,Entire home/apt,Pull-out Sofa,$65.00 ,$455.00 ,"$1,950.00 ",$200.00 ,$20.00 ,1,4,t,2,1,1,1,1,0
11902432,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,1,1125,t,1,1,1,1,1,0
11903833,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,$100.00 ,,1,1125,t,2,1,1,1,2,15
11904018,Apartment,Private room,Pull-out Sofa,$40.00 ,$280.00 ,"$1,200.00 ",,$15.00 ,2,30,t,1,1,1,1,1,0
11906628,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,1,15,t,2,1,1,1,1,20
11909800,Apartment,Private room,Real Bed,$59.00 ,$413.00 ,"$1,770.00 ",$100.00 ,$39.00 ,3,8,t,2,1,1,1,1,9
11918502,Apartment,Private room,Real Bed,$32.00 ,$224.00 ,$960.00 ,,,1,1125,t,1,1,1,1,1,0
11918760,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",,$19.00 ,2,1125,t,2,1,1,2,1,0
11918883,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",$100.00 ,$20.00 ,2,5,t,2,1,1,1,1,10
11920278,Apartment,Private room,Real Bed,$21.00 ,$147.00 ,$630.00 ,$149.00 ,$24.00 ,2,14,t,3,1,1,1,1,15
11920387,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",,,3,1125,t,4,1,2,2,1,0
11922402,Apartment,Private room,Real Bed,$24.00 ,$168.00 ,$720.00 ,,$20.00 ,3,14,t,4,1,2,4,1,12
11923493,Apartment,Private room,Real Bed,$22.00 ,$154.00 ,$660.00 ,,,1,1125,t,2,1,1,2,1,0
11932837,Apartment,Entire home/apt,Real Bed,$92.00 ,$644.00 ,"$2,760.00 ",$200.00 ,$30.00 ,3,1125,t,4,1,1,1,1,15
11933122,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,,1,1125,t,4,1,2,2,1,0
11933723,Apartment,Shared room,Pull-out Sofa,$10.00 ,$70.00 ,$300.00 ,,,10,1125,t,1,1,1,1,1,0
11934826,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",$100.00 ,$20.00 ,3,1125,t,3,1,2,2,1,0
11937674,Apartment,Private room,Real Bed,$34.00 ,$238.00 ,"$1,020.00 ",,$10.00 ,5,1125,t,2,1,1,1,2,10
11938551,Apartment,Entire home/apt,Real Bed,$75.00 ,$525.00 ,"$2,250.00 ",$200.00 ,$10.00 ,2,30,t,2,1,1,1,1,0
11938657,Apartment,Private room,Real Bed,$33.00 ,$231.00 ,$990.00 ,,$8.00 ,2,1125,t,2,1,1,1,1,0
11939050,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,1,1125,t,2,1,1,2,1,0
11940840,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,$10.00 ,3,1125,t,4,1,1,2,1,0
11941567,House,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",,,1,1125,t,4,1,2,3,1,0
11943223,Apartment,Private room,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",,$15.00 ,3,1125,t,2,1,1,1,1,0
11945239,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,2,1125,t,2,1,1,1,1,0
11947516,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,3,1125,t,1,2,1,1,1,0
11952720,Condominium,Entire home/apt,Pull-out Sofa,$30.00 ,$210.00 ,$900.00 ,$200.00 ,$50.00 ,12,180,t,2,1,1,1,1,30
11953265,Apartment,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$200.00 ,$95.00 ,3,1125,t,4,1,1,1,1,15
11955094,Apartment,Private room,Real Bed,$21.00 ,$147.00 ,$630.00 ,$0.00 ,$0.00 ,2,1125,t,2,1,1,1,1,8
11955176,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",$150.00 ,$30.00 ,1,30,t,4,1,1,2,2,25
11955458,Apartment,Entire home/apt,Real Bed,$132.00 ,$924.00 ,"$3,960.00 ",$300.00 ,$95.00 ,3,1124,t,4,1,2,3,1,15
11956909,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",$100.00 ,,2,1125,t,2,1,1,1,2,0
11961156,Apartment,Entire home/apt,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",,$10.00 ,1,1125,t,2,1,1,1,1,0
11961560,Apartment,Entire home/apt,Real Bed,$124.00 ,$868.00 ,"$3,720.00 ",,$45.00 ,1,1125,t,6,1,1,2,2,12
11962418,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,$30.00 ,1,1125,t,2,1,1,1,1,25
11962457,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,$15.00 ,1,1125,t,2,1,1,1,1,15
11963282,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,1,1125,t,2,1,1,2,1,0
11966507,Apartment,Entire home/apt,Real Bed,$62.00 ,$434.00 ,"$1,860.00 ",$0.00 ,$0.00 ,4,1125,t,2,1,1,1,1,0
11968911,Apartment,Entire home/apt,Real Bed,$37.00 ,$259.00 ,"$1,110.00 ",$0.00 ,$30.00 ,4,1125,t,2,1,1,1,1,32
11970577,Apartment,Entire home/apt,Real Bed,$40.00 ,$280.00 ,"$1,200.00 ",,,3,21,t,2,1,1,1,1,10
11974939,Apartment,Private room,Real Bed,$16.00 ,$112.00 ,$480.00 ,,,1,1125,t,1,2,1,1,1,0
11977646,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,,1,1125,t,2,1,0,1,1,0
11977929,Apartment,Private room,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",$0.00 ,$25.00 ,2,6,t,2,1,1,1,2,10
11979174,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,$10.00 ,5,1125,t,2,1,1,1,1,0
11979190,Apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",$0.00 ,$50.00 ,2,1125,t,3,1,1,1,2,25
11979357,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$0.00 ,$30.00 ,2,1125,t,2,1,1,1,1,0
11981049,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,1,1125,t,2,1,1,1,1,0
11981173,Apartment,Private room,Real Bed,$34.00 ,$238.00 ,"$1,020.00 ",,$5.00 ,1,1125,t,2,1.5,1,1,1,10
11982563,Apartment,Private room,Futon,$18.00 ,$126.00 ,$540.00 ,,,5,1125,t,1,1,1,1,1,0
11984386,Apartment,Entire home/apt,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,1,1125,t,2,1,1,1,1,0
11986645,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$200.00 ,,5,1125,t,2,2,1,1,1,10
11989973,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,,1,1125,t,2,1,1,1,1,0
11994491,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,$35.00 ,4,90,t,2,1,1,1,1,0
11995220,Apartment,Entire home/apt,Real Bed,$26.00 ,$182.00 ,$780.00 ,,,1,1125,t,3,1,2,2,1,0
11996569,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,2,30,t,1,1,1,1,1,15
11998066,Apartment,Private room,Real Bed,$19.00 ,$133.00 ,$570.00 ,,,5,20,t,1,1.5,1,1,1,0
11998308,Apartment,Entire home/apt,Real Bed,$125.00 ,$875.00 ,"$3,750.00 ",$300.00 ,$80.00 ,4,180,t,4,2,2,2,1,25
12000192,Condominium,Entire home/apt,Real Bed,$73.00 ,$511.00 ,"$2,190.00 ","$1,000.00 ",$60.00 ,60,364,t,2,1,1,1,1,0
12000531,Apartment,Private room,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,$20.00 ,6,30,t,2,1,1,1,1,0
12001750,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,1,1125,t,1,1,1,1,1,0
12001920,Apartment,Entire home/apt,Pull-out Sofa,$48.00 ,$336.00 ,"$1,440.00 ",$200.00 ,,3,14,t,2,1,0,1,1,0
12002960,Apartment,Entire home/apt,Real Bed,$200.00 ,"$1,400.00 ","$6,000.00 ",,,3,1125,t,5,1,2,2,1,0
12003612,Apartment,Private room,Real Bed,$29.00 ,$203.00 ,$870.00 ,$0.00 ,$0.00 ,13,50,t,2,1,1,1,1,0
12003867,Apartment,Private room,Real Bed,$31.00 ,$217.00 ,$930.00 ,,,8,29,t,1,1,1,1,1,0
12004253,Apartment,Private room,Real Bed,$32.00 ,$224.00 ,$960.00 ,$0.00 ,$0.00 ,13,50,t,2,1,1,1,2,13
12004875,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,$40.00 ,1,1125,t,2,1,1,1,1,20
12005311,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,$20.00 ,3,1125,t,2,1,1,1,1,0
12005769,Apartment,Entire home/apt,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,$30.00 ,2,21,t,2,1,1,2,1,0
12006929,Apartment,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,2,1125,t,2,1,1,1,1,0
12009896,Apartment,Private room,Real Bed,$21.00 ,$147.00 ,$630.00 ,$350.00 ,,1,1125,t,2,1,1,1,1,0
12012807,Apartment,Entire home/apt,Real Bed,$32.00 ,$224.00 ,$960.00 ,$850.00 ,$70.00 ,60,365,t,3,1,1,1,2,12
12013507,Townhouse,Private room,Real Bed,$23.00 ,$161.00 ,$690.00 ,$0.00 ,$9.00 ,1,1125,t,6,1.5,1,6,1,16
12014169,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,2,1125,t,2,1,1,1,1,0
12015050,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",$150.00 ,$50.00 ,3,180,t,3,1,0,3,1,20
12015578,Condominium,Private room,Real Bed,$27.00 ,$189.00 ,$810.00 ,$100.00 ,$12.00 ,3,1125,t,2,1,1,1,2,0
12015708,Apartment,Entire home/apt,Real Bed,$160.00 ,"$1,120.00 ","$4,800.00 ",$250.00 ,$85.00 ,3,180,t,6,1.5,3,5,1,25
12016215,Apartment,Entire home/apt,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",,,1,1125,t,4,1,1,1,2,8
12016452,Apartment,Entire home/apt,Real Bed,$115.00 ,$805.00 ,"$3,450.00 ",$100.00 ,,3,1125,t,4,1,1,2,1,0
12016809,Apartment,Private room,Futon,$30.00 ,$210.00 ,$900.00 ,,,1,1125,t,4,1,1,2,1,10
12017389,Apartment,Private room,Futon,$25.00 ,$175.00 ,$750.00 ,,,1,1125,t,1,1,1,1,1,0
12017560,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",,,1,1125,t,2,1,1,1,1,0
12017816,Condominium,Private room,Real Bed,$35.00 ,$245.00 ,"$1,050.00 ",,,1,1125,t,2,2,1,1,1,0
12022307,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,,2,1125,t,2,1,1,1,1,0
12022642,Condominium,Private room,Real Bed,$33.00 ,$231.00 ,$990.00 ,$250.00 ,$25.00 ,1,14,t,2,1,1,1,1,15
12023802,House,Entire home/apt,Real Bed,$55.00 ,$385.00 ,"$1,650.00 ",,,5,1125,t,4,2,3,2,1,0
12033324,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,$750.00 ,$15.00 ,2,1125,t,1,1,1,1,1,15
12034707,Apartment,Private room,Real Bed,$23.00 ,$161.00 ,$690.00 ,,,1,1125,t,2,1,1,1,1,0
12034737,Apartment,Entire home/apt,Real Bed,$60.00 ,$420.00 ,"$1,800.00 ",,$30.00 ,2,1125,t,4,1,1,2,1,0
12035626,Apartment,Entire home/apt,Real Bed,$110.00 ,$770.00 ,"$3,300.00 ",$200.00 ,$95.00 ,3,1124,t,5,1,2,3,1,15
12035953,Apartment,Entire home/apt,Real Bed,$49.00 ,$343.00 ,"$1,470.00 ",$300.00 ,,60,1125,t,4,1,2,4,2,8
12036128,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,2,17,t,1,1,1,1,1,0
12038279,Apartment,Entire home/apt,Real Bed,$56.00 ,$392.00 ,"$1,680.00 ",$150.00 ,$85.00 ,3,1125,t,4,1,1,2,1,15
12040965,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,$5.00 ,3,1125,t,1,1,1,1,1,9
12041112,House,Entire home/apt,Real Bed,$74.00 ,$518.00 ,"$2,220.00 ",$100.00 ,$30.00 ,3,10,t,4,1,1,2,2,40
12041415,Apartment,Private room,Real Bed,$28.00 ,$196.00 ,$840.00 ,,,2,1125,t,2,1,1,1,1,0
12044871,Apartment,Entire home/apt,Real Bed,$133.00 ,$931.00 ,"$3,990.00 ",$150.00 ,$59.00 ,1,125,t,8,1.5,2,4,4,39
12045382,Apartment,Entire home/apt,Real Bed,$65.00 ,$455.00 ,"$1,950.00 ",$200.00 ,,1,1125,t,4,2,3,2,1,0
12046530,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,2,1125,t,2,1,1,1,1,10
12046648,Condominium,Entire home/apt,Real Bed,$110.00 ,$770.00 ,"$3,300.00 ",,$50.00 ,3,1124,t,2,1,1,1,1,0
12047079,Apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",,$50.00 ,3,1124,t,4,1,1,1,2,25
12047275,Apartment,Private room,Real Bed,$15.00 ,$105.00 ,$450.00 ,,,1,1125,t,1,1,1,1,1,0
12047301,Apartment,Entire home/apt,Real Bed,$150.00 ,"$1,050.00 ","$4,500.00 ",$200.00 ,$70.00 ,3,1125,t,5,1,2,4,1,0
12047456,Apartment,Entire home/apt,Real Bed,$45.00 ,$315.00 ,"$1,350.00 ",,,28,1125,t,2,1,2,1,1,0
12047604,Apartment,Entire home/apt,Real Bed,$200.00 ,"$1,400.00 ","$6,000.00 ",,$70.00 ,3,1124,t,5,1,2,2,1,0
12047754,Serviced apartment,Entire home/apt,Real Bed,$100.00 ,$700.00 ,"$3,000.00 ",,$60.00 ,3,1000,t,3,1,1,1,2,40
12047874,Apartment,Entire home/apt,Real Bed,$140.00 ,$980.00 ,"$4,200.00 ",,$60.00 ,3,1125,t,4,1,1,2,1,0
12048269,Apartment,Entire home/apt,Real Bed,$300.00 ,"$2,100.00 ","$9,000.00 ",,$80.00 ,3,1125,t,6,2,3,3,6,30
12048782,Apartment,Entire home/apt,Real Bed,$110.00 ,$770.00 ,"$3,300.00 ",,$60.00 ,3,240,t,3,1,1,1,2,30
12052389,Apartment,Private room,Real Bed,$34.00 ,$238.00 ,"$1,020.00 ",,,3,1125,t,3,1,1,2,1,0
12053231,Apartment,Private room,Real Bed,$27.00 ,$189.00 ,$810.00 ,,,2,1125,t,1,1,1,1,1,0
12055354,Serviced apartment,Entire home/apt,Real Bed,$64.00 ,$448.00 ,"$1,920.00 ",$100.00 ,$19.00 ,1,1125,t,6,1,0,4,3,10
12059821,Bungalow,Entire home/apt,Real Bed,$79.00 ,$553.00 ,"$2,370.00 ",$250.00 ,$29.00 ,2,1125,t,2,1,1,1,2,29
12060184,Condominium,Entire home/apt,Real Bed,$85.00 ,$595.00 ,"$2,550.00 ",$100.00 ,$30.00 ,5,1125,t,2,1,1,1,1,0
12061569,Apartment,Entire home/apt,Real Bed,$70.00 ,$490.00 ,"$2,100.00 ",$0.00 ,$18.00 ,1,1125,t,2,1,1,1,1,13
12062058,Apartment,Private room,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,,3,6,t,1,1,1,1,1,10
12067299,Apartment,Private room,Real Bed,$20.00 ,$140.00 ,$600.00 ,,,3,1125,t,2,2,1,1,1,5
12067342,Apartment,Entire home/apt,Real Bed,$130.00 ,$910.00 ,"$3,900.00 ",,,3,1125,t,5,2,4,5,1,0
12074112,Apartment,Private room,Real Bed,$30.00 ,$210.00 ,$900.00 ,,$10.00 ,1,1125,t,1,1.5,1,1,1,20
12077104,Apartment,Private room,Real Bed,$25.00 ,$175.00 ,$750.00 ,,,1,1125,t,2,1,1,1,1,0
12079156,Apartment,Private room,Real Bed,$26.00 ,$182.00 ,$780.00 ,,$5.00 ,5,1125,t,2,1,1,1,1,0
12079636,Apartment,Entire home/apt,Real Bed,$29.00 ,$203.00 ,$870.00 ,$200.00 ,,3,1125,t,1,1,0,1,1,25
12079842,Apartment,Entire home/apt,Real Bed,$38.00 ,$266.00 ,"$1,140.00 ",$100.00 ,$50.00 ,30,180,t,4,1,2,4,1,0
