country,city,neighbourhood_group_cleansed,neighbourhood_cleansed,id
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,27898148
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,27898168
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,27898465
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,27900934
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,27903190
Germany,Berlin,Charlottenburg-Wilm.,Westend,27903404
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,27913857
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,27914035
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,27918287
Germany,Berlin,Mitte,Alexanderplatz,27918761
Germany,Berlin,Mitte,Osloer Straße,27919158
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,27919462
Germany,Berlin,Mitte,Brunnenstr. Nord,27919478
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,27919679
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,27920262
Germany,Berlin,Mitte,Regierungsviertel,27920752
Germany,Berlin,Steglitz - Zehlendorf,Teltower Damm,27922928
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,27923874
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,27924320
Germany,Berlin,Steglitz - Zehlendorf,Teltower Damm,27925001
Germany,Berlin,Tempelhof - Schöneberg,Friedenau,27925029
Germany,Berlin,Mitte,Brunnenstr. Süd,27926145
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,27926582
Germany,Berlin,Pankow,Prenzlauer Berg Süd,27927073
Germany,Berlin,Reinickendorf,Ost 1,27929921
Germany,Berlin,Mitte,Alexanderplatz,27930553
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,27943093
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,27945114
Germany,Berlin,Mitte,Tiergarten Süd,27946368
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,27946772
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,27947003
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,27948014
Germany,Berlin,Mitte,Brunnenstr. Süd,27949645
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,27950986
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,27951855
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,27955480
Germany,Berlin,Mitte,Alexanderplatz,27955603
Germany,Berlin,Neukölln,Schillerpromenade,27955664
Germany,Berlin,Neukölln,Reuterstraße,27958691
Germany,Berlin,Mitte,Parkviertel,27958776
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,27967165
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,27967220
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,27969275
Germany,Berlin,Mitte,Moabit West,27970474
Germany,Berlin,Pankow,Prenzlauer Berg Nord,27970799
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,27972392
Germany,Berlin,Mitte,Brunnenstr. Süd,27972679
Germany,Berlin,Lichtenberg,Frankfurter Allee Süd,27972882
Germany,Berlin,Treptow - Köpenick,Oberschöneweide,27973794
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,27974799
Germany,Berlin,Neukölln,Rixdorf,27976800
Germany,Berlin,Mitte,Brunnenstr. Süd,27976971
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,27977593
Germany,Berlin,Mitte,Wedding Zentrum,27978658
Germany,Berlin,Mitte,Brunnenstr. Süd,27979716
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,27980230
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,27983201
Germany,Berlin,Mitte,Osloer Straße,27986547
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,27994447
Germany,Berlin,Pankow,Helmholtzplatz,27995143
Germany,Berlin,Neukölln,Schillerpromenade,27995399
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,27995588
Germany,Berlin,Mitte,Brunnenstr. Nord,27996159
Germany,Berlin,Neukölln,Rixdorf,27996551
Germany,Berlin,Mitte,Alexanderplatz,27997640
Germany,Berlin,Mitte,Parkviertel,27997680
Germany,Berlin,Mitte,Brunnenstr. Süd,27998225
Germany,Berlin,Mitte,Alexanderplatz,27999779
Germany,Berlin,Neukölln,Rixdorf,28000148
Germany,Berlin,Mitte,Alexanderplatz,28000630
Germany,Berlin,Mitte,Moabit West,28002427
Germany,Berlin,Charlottenburg-Wilm.,Westend,28002624
Germany,Berlin,Steglitz - Zehlendorf,Albrechtstr.,28003003
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28003423
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28003596
Germany,Berlin,Mitte,Moabit West,28003633
Germany,Berlin,Neukölln,Rixdorf,28003789
Germany,Berlin,Mitte,Regierungsviertel,28004298
Germany,Berlin,Mitte,Alexanderplatz,28004334
Germany,Berlin,Mitte,Moabit West,28005302
Germany,Berlin,Lichtenberg,Karlshorst,28007531
Germany,Berlin,Steglitz - Zehlendorf,Albrechtstr.,28008519
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,28008727
Germany,Berlin,Lichtenberg,Alt-Lichtenberg,28009243
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28016207
Germany,Berlin,Neukölln,Schillerpromenade,28016965
Germany,Berlin,Mitte,Alexanderplatz,28018592
Germany,Berlin,Lichtenberg,Fennpfuhl,28019117
Germany,Berlin,Mitte,Alexanderplatz,28020281
Germany,Berlin,Neukölln,Rixdorf,28020413
Germany,Berlin,Steglitz - Zehlendorf,Albrechtstr.,28020670
Germany,Berlin,Mitte,Osloer Straße,28021629
Germany,Berlin,Mitte,Alexanderplatz,28021695
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28021710
Germany,Berlin,Mitte,Alexanderplatz,28021802
Germany,Berlin,Mitte,Alexanderplatz,28023507
Germany,Berlin,Mitte,Brunnenstr. Süd,28025695
Germany,Berlin,Lichtenberg,Fennpfuhl,28027145
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,28027369
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,28028167
Germany,Berlin,Mitte,Alexanderplatz,28036885
Germany,Berlin,Mitte,Alexanderplatz,28037428
Germany,Berlin,Steglitz - Zehlendorf,Teltower Damm,28039102
Germany,Berlin,Pankow,Prenzlauer Berg Süd,28039295
Germany,Berlin,Reinickendorf,Ost 1,28041012
Germany,Berlin,Mitte,Brunnenstr. Süd,28042326
Germany,Berlin,Steglitz - Zehlendorf,Teltower Damm,28042460
Germany,Berlin,Tempelhof - Schöneberg,Friedenau,28042735
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,28044368
Germany,Berlin,Pankow,Helmholtzplatz,28044763
Germany,Berlin,Neukölln,Reuterstraße,28046758
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28047231
Germany,Berlin,Lichtenberg,Frankfurter Allee Süd,28049315
Germany,Berlin,Pankow,Prenzlauer Berg Ost,28050670
Germany,Berlin,Mitte,Wedding Zentrum,28051432
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28053690
Germany,Berlin,Charlottenburg-Wilm.,Neue Kantstraße,28059062
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,28060625
Germany,Berlin,Mitte,Moabit West,28061799
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,28063284
Germany,Berlin,Pankow,Prenzlauer Berg Nord,28063908
Germany,Berlin,Lichtenberg,Neu Lichtenberg,28064699
Germany,Berlin,Mitte,Parkviertel,28065361
Germany,Berlin,Mitte,Alexanderplatz,28066374
Germany,Berlin,Lichtenberg,Neu Lichtenberg,28066553
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28068790
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,28069259
Germany,Berlin,Mitte,Brunnenstr. Nord,28069928
Germany,Berlin,Mitte,Alexanderplatz,28071267
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,28071741
Germany,Berlin,Mitte,Alexanderplatz,28071911
Germany,Berlin,Mitte,Brunnenstr. Süd,28071927
Germany,Berlin,Mitte,Brunnenstr. Süd,28072423
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,28072844
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28072957
Germany,Berlin,Neukölln,Reuterstraße,28072971
Germany,Berlin,Reinickendorf,Ost 1,28076146
Germany,Berlin,Lichtenberg,Neu Lichtenberg,28079580
Germany,Berlin,Neukölln,Rixdorf,28086407
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,28086745
Germany,Berlin,Treptow - Köpenick,Baumschulenweg,28087115
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,28087551
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28089647
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28090187
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28091333
Germany,Berlin,Charlottenburg-Wilm.,Kurfürstendamm,28093270
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,28093659
Germany,Berlin,Pankow,Helmholtzplatz,28093732
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28094238
Germany,Berlin,Charlottenburg-Wilm.,Kurfürstendamm,28094535
Germany,Berlin,Charlottenburg-Wilm.,Kurfürstendamm,28094911
Germany,Berlin,Mitte,Brunnenstr. Süd,28095362
Germany,Berlin,Neukölln,Rixdorf,28095414
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,28096173
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,28096244
Germany,Berlin,Mitte,Osloer Straße,28096711
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28097588
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28098625
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28100335
Germany,Berlin,Lichtenberg,Fennpfuhl,28100611
Germany,Berlin,Tempelhof - Schöneberg,Mariendorf,28100829
Germany,Berlin,Mitte,Wedding Zentrum,28100991
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,28102149
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,28104081
Germany,Berlin,Neukölln,Schillerpromenade,28104187
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28106607
Germany,Berlin,Charlottenburg-Wilm.,Kantstraße,28106698
Germany,Berlin,Neukölln,Rixdorf,28107631
Germany,Berlin,Mitte,Moabit Ost,28111084
Germany,Berlin,Neukölln,Reuterstraße,28112896
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28117561
Germany,Berlin,Mitte,Brunnenstr. Süd,28118883
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28119344
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,28119349
Germany,Berlin,Pankow,Prenzlauer Berg Ost,28119914
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28124627
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,28125310
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,28127361
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,28128399
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,28132016
Germany,Berlin,Mitte,Alexanderplatz,28132443
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,28141688
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28142307
Germany,Berlin,Charlottenburg-Wilm.,Grunewald,28143091
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28143565
Germany,Berlin,Mitte,Regierungsviertel,28144532
Germany,Berlin,Charlottenburg-Wilm.,Schloß Charlottenburg,28144739
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,28144871
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,28145175
Germany,Berlin,Neukölln,Britz,28145495
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28145505
Germany,Berlin,Mitte,Alexanderplatz,28146018
Germany,Berlin,Mitte,Alexanderplatz,28146242
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,28150183
Germany,Berlin,Neukölln,Rixdorf,28152597
Germany,Berlin,Steglitz - Zehlendorf,Zehlendorf  Nord,28152698
Germany,Berlin,Steglitz - Zehlendorf,Drakestr.,28154563
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,28155164
Germany,Berlin,Mitte,Moabit Ost,28155504
Germany,Berlin,Mitte,Brunnenstr. Süd,28155728
Germany,Berlin,Pankow,Pankow Süd,28156051
Germany,Berlin,Lichtenberg,Frankfurter Allee Süd,28157828
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28168852
Germany,Berlin,Tempelhof - Schöneberg,Mariendorf,28170112
Germany,Berlin,Pankow,Helmholtzplatz,28170986
Germany,Berlin,Charlottenburg-Wilm.,Schloß Charlottenburg,28171534
Germany,Berlin,Neukölln,Schillerpromenade,28171668
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28172235
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28172467
Germany,Berlin,Mitte,Wedding Zentrum,28172907
Germany,Berlin,Steglitz - Zehlendorf,Albrechtstr.,28173452
Germany,Berlin,Mitte,Brunnenstr. Nord,28174586
Germany,Berlin,Reinickendorf,West 4,28174884
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28175546
Germany,Berlin,Neukölln,Rixdorf,28175800
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28176468
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28177275
Germany,Berlin,Charlottenburg-Wilm.,Kurfürstendamm,28181505
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,28181580
Germany,Berlin,Mitte,Parkviertel,28181830
Germany,Berlin,Neukölln,Schillerpromenade,28181978
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28182613
Germany,Berlin,Pankow,Pankow Süd,28183756
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,28184523
Germany,Berlin,Lichtenberg,Neu Lichtenberg,28184726
Germany,Berlin,Neukölln,Schillerpromenade,28184787
Germany,Berlin,Mitte,Parkviertel,28185037
Germany,Berlin,Mitte,Brunnenstr. Süd,28190620
Germany,Berlin,Tempelhof - Schöneberg,Marienfelde,28191086
Germany,Berlin,Charlottenburg-Wilm.,Neue Kantstraße,28191482
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28193095
Germany,Berlin,Mitte,Osloer Straße,28193245
Germany,Berlin,Mitte,Brunnenstr. Süd,28193347
Germany,Berlin,Mitte,Tiergarten Süd,28194113
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28194277
Germany,Berlin,Neukölln,Rudow,28196452
Germany,Berlin,Lichtenberg,Frankfurter Allee Süd,28196657
Germany,Berlin,Tempelhof - Schöneberg,Friedenau,28200861
Germany,Berlin,Mitte,Alexanderplatz,28201379
Germany,Berlin,Mitte,Parkviertel,28201974
Germany,Berlin,Steglitz - Zehlendorf,Drakestr.,28202369
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,28212199
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28212326
Germany,Berlin,Mitte,Brunnenstr. Nord,28214752
Germany,Berlin,Neukölln,Rixdorf,28214927
Germany,Berlin,Marzahn - Hellersdorf,Biesdorf,28215045
Germany,Berlin,Pankow,Helmholtzplatz,28215447
Germany,Berlin,Mitte,Brunnenstr. Süd,28216549
Germany,Berlin,Steglitz - Zehlendorf,Schloßstr.,28217369
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28217631
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,28217638
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,28218033
Germany,Berlin,Neukölln,Schillerpromenade,28218047
Germany,Berlin,Steglitz - Zehlendorf,Drakestr.,28218084
Germany,Berlin,Charlottenburg-Wilm.,Heerstrasse,28218374
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,28218434
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,28218608
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,28220477
Germany,Berlin,Charlottenburg-Wilm.,Halensee,28221176
Germany,Berlin,Charlottenburg-Wilm.,Westend,28222133
Germany,Berlin,Mitte,Wedding Zentrum,28222623
Germany,Berlin,Lichtenberg,Neu Lichtenberg,28222980
Germany,Berlin,Mitte,Tiergarten Süd,28223772
Germany,Berlin,Mitte,Brunnenstr. Süd,28224107
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28224653
Germany,Berlin,Mitte,Brunnenstr. Nord,28225288
Germany,Berlin,Spandau,Falkenhagener Feld,28236718
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,28237023
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,28237424
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,28237819
Germany,Berlin,Charlottenburg-Wilm.,Heerstrasse,28238338
Germany,Berlin,Charlottenburg-Wilm.,Kantstraße,28238467
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28238753
Germany,Berlin,Mitte,Regierungsviertel,28241993
Germany,Berlin,Mitte,Osloer Straße,28242106
Germany,Berlin,Neukölln,Rixdorf,28242858
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28242924
Germany,Berlin,Charlottenburg-Wilm.,Mierendorffplatz,28242979
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28248485
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28249744
Germany,Berlin,Pankow,Pankow Süd,28250668
Germany,Berlin,Mitte,Parkviertel,28251164
Germany,Berlin,Pankow,Prenzlauer Berg Süd,28251819
Germany,Berlin,Neukölln,Rixdorf,28251938
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,28252271
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,28252450
Germany,Berlin,Steglitz - Zehlendorf,Schloßstr.,28253510
Germany,Berlin,Lichtenberg,Rummelsburger Bucht,28253900
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28255568
Germany,Berlin,Spandau,Brunsbütteler Damm,28260999
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,28267388
Germany,Berlin,Pankow,Helmholtzplatz,28267806
Germany,Berlin,Mitte,Alexanderplatz,28269961
Germany,Berlin,Mitte,Alexanderplatz,28270613
Germany,Berlin,Charlottenburg-Wilm.,Mierendorffplatz,28271356
Germany,Berlin,Pankow,Prenzlauer Berg Nord,28273719
Germany,Berlin,Spandau,Gatow / Kladow,28280370
Germany,Berlin,Treptow - Köpenick,Johannisthal,28280391
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,28284389
Germany,Berlin,Neukölln,Köllnische Heide,28290141
Germany,Berlin,Steglitz - Zehlendorf,Schloßstr.,28292490
Germany,Berlin,Charlottenburg-Wilm.,Kantstraße,28297973
Germany,Berlin,Mitte,Moabit Ost,28299065
Germany,Berlin,Pankow,Prenzlauer Berg Ost,28299765
Germany,Berlin,Steglitz - Zehlendorf,Albrechtstr.,28300096
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,28301706
Germany,Berlin,Lichtenberg,Karlshorst,28302220
Germany,Berlin,Lichtenberg,Karlshorst,28302855
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28306857
Germany,Berlin,Mitte,Alexanderplatz,28308576
Germany,Berlin,Mitte,Alexanderplatz,28310829
Germany,Berlin,Lichtenberg,Alt-Hohenschönhausen Süd,28318488
Germany,Berlin,Neukölln,Rixdorf,28319735
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,28323335
Germany,Berlin,Tempelhof - Schöneberg,Friedenau,28323588
Germany,Berlin,Mitte,Brunnenstr. Süd,28324090
Germany,Berlin,Neukölln,Schillerpromenade,28324165
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28324382
Germany,Berlin,Lichtenberg,Karlshorst,28324659
Germany,Berlin,Pankow,Prenzlauer Berg Süd,28324759
Germany,Berlin,Mitte,Brunnenstr. Süd,28324944
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,28325151
Germany,Berlin,Lichtenberg,Karlshorst,28325360
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28325703
Germany,Berlin,Spandau,Wilhelmstadt,28325959
Germany,Berlin,Mitte,Alexanderplatz,28326827
Germany,Berlin,Charlottenburg-Wilm.,Westend,28327822
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,28328056
Germany,Berlin,Charlottenburg-Wilm.,Otto-Suhr-Allee,28328620
Germany,Berlin,Neukölln,Rixdorf,28328931
Germany,Berlin,Mitte,Brunnenstr. Süd,28329047
Germany,Berlin,Pankow,Prenzlauer Berg Nord,28331518
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28331701
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28333642
Germany,Berlin,Treptow - Köpenick,Bohnsdorf,28333870
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,28334879
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,28336202
Germany,Berlin,Pankow,Pankow Süd,28336409
Germany,Berlin,Mitte,Alexanderplatz,28337520
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28339041
Germany,Berlin,Charlottenburg-Wilm.,Westend,28339042
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28340715
Germany,Berlin,Spandau,Wilhelmstadt,28347284
Germany,Berlin,Pankow,Schönholz/Wilhelmsruh/Rosenthal,28347583
Germany,Berlin,Mitte,Brunnenstr. Süd,28349015
Germany,Berlin,Neukölln,Reuterstraße,28349225
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,28349682
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28349698
Germany,Berlin,Mitte,Regierungsviertel,28350702
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,28351208
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,28351959
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28352063
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28352234
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,28353987
Germany,Berlin,Mitte,Moabit West,28354718
Germany,Berlin,Mitte,Alexanderplatz,28355595
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,28357549
Germany,Berlin,Mitte,Moabit West,28361567
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,28363678
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,28365580
Germany,Berlin,Mitte,Alexanderplatz,28366841
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,28373337
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,28375029
